Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7 Percent,Daycount,Overall Percent Change (Day 1 to 6),Outcome
231.219131,232.125229,233.965408,235.114349,235.833603,238.318329,1.06,0,3.07,7
232.125229,233.965408,235.114349,235.833603,238.318329,240.840393,0.0,1,3.75,5
222.229172,226.474319,226.727371,228.770264,230.663254,234.617935,-1.56,0,5.57,3
234.856628,239.013351,243.734406,246.151291,246.311218,247.985199,-0.41,0,5.59,4
255.123154,255.226578,256.289307,256.590179,259.016602,259.6091,-3.96,1,1.76,0
227.791733,228.364243,229.528732,230.246811,235.360825,243.492767,-0.33,0,6.89,4
230.169189,233.944016,234.962967,235.448166,236.923157,237.107559,-0.18,2,3.01,4
247.743134,250.906647,251.721756,255.884811,258.912445,259.853729,-1.33,0,4.89,3
214.12001,219.650452,228.510864,229.406647,231.091064,231.79213,-0.3,4,8.25,4
242.814774,243.577057,247.603439,247.828232,248.688232,249.499359,-0.85,1,2.75,3
254.66655,255.792877,256.603027,257.917053,259.27063,262.610046,0.54,0,3.12,6
255.792877,256.603027,257.917053,259.27063,262.610046,264.022919,-2.22,0,3.22,2
248.076584,249.746323,250.734299,252.848633,255.80278,255.990494,-1.15,0,3.19,3
34.232174,34.737896,35.07943,35.40126,35.703392,35.709965,0.77,6,4.32,6
34.737896,35.07943,35.40126,35.703392,35.709965,35.985817,1.5,5,3.59,7
35.07943,35.40126,35.703392,35.709965,35.985817,36.524395,0.02,4,4.12,5
35.40126,35.703392,35.709965,35.985817,36.524395,36.530952,0.11,3,3.19,5
35.703392,35.709965,35.985817,36.524395,36.530952,36.570366,0.34,2,2.43,6
35.709965,35.985817,36.524395,36.530952,36.570366,36.695145,0.79,1,2.76,6
35.985817,36.524395,36.530952,36.570366,36.695145,36.984142,1.19,0,2.77,7
36.524395,36.530952,36.570366,36.695145,36.984142,37.424202,-0.72,1,2.46,4
36.925034,37.030117,37.056385,37.148346,37.430748,37.463608,0.14,0,1.46,5
37.030117,37.056385,37.148346,37.430748,37.463608,37.516144,-0.14,0,1.31,4
35.040024,35.887287,36.839661,37.233727,37.279709,37.522717,-0.25,1,7.09,4
26.416157,26.818743,26.912678,27.348816,27.610481,27.778233,-0.65,1,5.16,4
25.199327,25.226425,25.355127,25.720928,26.811544,27.014761,-0.93,3,7.2,3
24.210155,24.50997,24.564484,24.700762,24.939255,25.089157,-0.87,1,3.63,3
27.35611,27.865496,28.140856,28.574532,28.980677,29.407461,-1.01,2,7.5,3
29.403185,29.672941,30.212456,30.364626,30.530622,30.572121,0.68,0,3.98,6
29.672941,30.212456,30.364626,30.530622,30.572121,30.779625,-0.83,1,3.73,3
29.174761,29.285934,29.515219,29.716703,29.772287,29.855663,-0.91,5,2.33,3
29.5847,29.800091,30.161381,30.223906,30.904816,31.093258,-0.09,3,5.1,4
28.741207,29.432159,30.102184,30.255733,30.34647,31.142113,-1.05,3,8.35,3
30.060299,30.332502,30.465117,30.486055,30.493031,30.597725,0.69,0,1.79,6
30.332502,30.465117,30.486055,30.493031,30.597725,30.808214,-0.77,0,1.57,4
24.827765,25.131498,25.372919,25.9648,26.003738,26.120558,-0.12,2,5.21,4
21.619162,22.538132,22.763981,22.921137,23.306168,23.455465,-1.84,3,8.49,2
23.83264,23.840494,24.09194,24.351246,24.414116,24.783428,-0.63,0,3.99,4
23.589048,24.005505,24.476976,24.846291,24.88558,25.498487,-0.37,1,8.09,4
25.082022,25.726364,25.789225,26.058521,26.248615,26.755533,0.56,4,6.67,6
25.726364,25.789225,26.058521,26.248615,26.755533,26.906019,0.59,3,4.59,6
25.789225,26.058521,26.248615,26.755533,26.906019,27.064423,0.79,2,4.94,6
26.058521,26.248615,26.755533,26.906019,27.064423,27.27828,1.28,1,4.68,7
26.248615,26.755533,26.906019,27.064423,27.27828,27.626795,1.06,0,5.25,7
26.755533,26.906019,27.064423,27.27828,27.626795,27.919842,-2.81,3,4.35,1
25.203108,25.456562,26.13773,26.145645,26.272373,26.64464,-0.71,0,5.72,4
21.484859,22.171227,22.705956,23.528,23.775408,23.871181,-0.6,0,11.11,4
13.110532,13.160131,13.92064,14.383559,15.284595,15.573921,-4.3,1,18.79,0
15.598722,16.111238,16.367496,17.433867,17.847185,18.764755,6.74,0,20.3,10
16.111238,16.367496,17.433867,17.847185,18.764755,20.029516,-2.39,0,24.32,2
17.235472,18.012516,18.376236,18.591162,18.599428,18.649029,-2.7,0,8.2,1
16.965015,17.414816,17.652445,17.7458,18.450199,18.942432,1.21,4,11.66,7
17.414816,17.652445,17.7458,18.450199,18.942432,19.17157,1.68,3,10.09,8
17.652445,17.7458,18.450199,18.942432,19.17157,19.49407,0.83,2,10.43,7
17.7458,18.450199,18.942432,19.17157,19.49407,19.655317,1.08,1,10.76,7
18.450199,18.942432,19.17157,19.49407,19.655317,19.867487,0.9,0,7.68,7
18.942432,19.17157,19.49407,19.655317,19.867487,20.045712,-0.55,0,5.82,4
25.992702,26.217978,27.760214,29.17248,29.441072,29.54504,1.7,0,13.67,8
26.217978,27.760214,29.17248,29.441072,29.54504,30.047567,-2.57,0,14.61,1
28.661293,28.85191,29.623024,29.640347,29.900276,30.307495,1.6,1,5.74,8
28.85191,29.623024,29.640347,29.900276,30.307495,30.792692,0.56,0,6.73,6
29.623024,29.640347,29.900276,30.307495,30.792692,30.965975,-0.81,0,4.53,3
26.742678,27.127211,27.669054,28.307032,28.682831,29.207193,-0.72,0,9.22,4
23.539665,23.557846,23.685139,23.876074,23.98518,24.321592,-7.89,0,3.32,0
25.45764,26.435703,26.556801,27.152952,27.451027,27.786366,0.8,0,9.15,7
26.435703,26.556801,27.152952,27.451027,27.786366,28.009926,-0.96,1,5.95,3
22.620888,23.007166,23.572451,23.591297,24.250795,24.740711,-0.42,3,9.37,4
23.986996,24.052946,24.345011,25.108149,25.136414,25.536612,-0.34,1,6.46,4
24.793383,24.917253,25.870111,26.44183,27.089771,27.833,-2.64,3,12.26,1
24.402714,24.574226,24.726681,25.269812,25.35557,25.479439,0.49,0,4.41,6
24.574226,24.726681,25.269812,25.35557,25.479439,25.603312,-2.75,0,4.19,1
22.875034,23.125879,23.724045,23.926649,24.727421,24.766014,-1.44,2,8.27,3
25.669897,25.962376,26.050117,26.157362,26.420593,27.405272,-6.4,2,6.76,0
21.529631,21.855091,22.091789,22.289038,22.515873,22.851194,-1.38,0,6.14,3
22.059999,22.450001,23.08,23.200001,23.23,23.969999,-0.63,0,8.66,4
391.660004,397.910004,401.119995,406.730011,408.049988,408.579987,-0.9,2,4.32,3
407.640015,413.350006,421.320007,426.119995,427.929993,433.649994,9.76,0,6.38,10
413.350006,421.320007,426.119995,427.929993,433.649994,475.980011,-2.57,0,15.15,1
388.230011,391.230011,400.200012,400.549988,403.730011,404.660004,1.06,1,4.23,7
391.230011,400.200012,400.549988,403.730011,404.660004,408.929993,0.14,0,4.52,5
400.200012,400.549988,403.730011,404.660004,408.929993,409.5,-4.34,0,2.32,0
313.339996,317.0,318.779999,324.380005,330.380005,335.410004,-5.61,0,7.04,0
254.179993,260.320007,260.540009,264.01001,265.619995,279.570007,-2.34,0,9.99,2
258.720001,263.660004,264.850006,272.940002,279.700012,282.0,0.28,1,9.0,6
263.660004,264.850006,272.940002,279.700012,282.0,282.790009,2.45,0,7.26,8
264.850006,272.940002,279.700012,282.0,282.790009,289.730011,-1.0,2,9.39,3
287.040009,288.350006,289.029999,289.929993,301.829987,330.109985,-2.66,0,15.0,1
264.230011,264.670013,264.910004,266.109985,268.73999,270.440002,1.6,3,2.35,7
264.670013,264.910004,266.109985,268.73999,270.440002,274.76001,1.51,2,3.81,7
264.910004,266.109985,268.73999,270.440002,274.76001,278.910004,2.23,1,5.28,8
266.109985,268.73999,270.440002,274.76001,278.910004,285.140015,2.63,0,7.15,9
268.73999,270.440002,274.76001,278.910004,285.140015,292.640015,-0.86,0,8.89,3
271.160004,271.940002,272.459991,272.940002,276.859985,286.890015,-2.41,0,5.8,2
285.059998,292.299988,293.579987,303.75,316.559998,321.01001,-1.61,5,12.61,2
315.829987,317.359985,323.899994,326.329987,326.540009,329.690002,-1.71,0,4.39,2
314.920013,326.73999,327.480011,329.01001,332.829987,333.190002,0.04,1,5.8,5
326.73999,327.480011,329.01001,332.829987,333.190002,333.309998,1.3,0,2.01,7
327.480011,329.01001,332.829987,333.190002,333.309998,337.640015,-0.58,2,3.1,4
277.670013,279.690002,283.75,284.410004,286.209991,287.089996,2.55,0,3.39,9
279.690002,283.75,284.410004,286.209991,287.089996,294.399994,-0.15,2,5.26,4
344.100006,347.660004,348.480011,353.029999,354.980011,358.51001,-0.11,1,4.19,4
341.890015,342.329987,342.700012,345.529999,349.98999,352.73999,0.21,0,3.17,5
342.329987,342.700012,345.529999,349.98999,352.73999,353.48999,-1.92,0,3.26,2
334.399994,336.890015,338.910004,341.23999,345.410004,347.019989,-1.55,2,3.77,3
293.519989,300.920013,304.690002,307.0,318.329987,322.399994,0.63,3,9.84,6
300.920013,304.690002,307.0,318.329987,322.399994,324.440002,0.68,2,7.82,6
304.690002,307.0,318.329987,322.399994,324.440002,326.630005,1.4,1,7.2,7
307.0,318.329987,322.399994,324.440002,326.630005,331.190002,0.61,0,7.88,6
318.329987,322.399994,324.440002,326.630005,331.190002,333.209991,-0.84,1,4.67,3
308.730011,315.119995,316.869995,319.429993,321.540009,324.709991,2.51,2,5.18,9
315.119995,316.869995,319.429993,321.540009,324.709991,332.869995,0.04,1,5.63,5
316.869995,319.429993,321.540009,324.709991,332.869995,333.0,0.65,0,5.09,6
319.429993,321.540009,324.709991,332.869995,333.0,335.160004,-4.17,4,4.92,0
307.929993,311.459991,312.720001,320.559998,321.519989,329.869995,-1.28,0,7.12,3
224.350006,227.229996,228.399994,229.080002,230.429993,231.259995,-1.55,5,3.08,3
227.669998,231.779999,233.009995,233.889999,234.970001,239.089996,-1.33,1,5.02,3
217.440002,219.289993,223.960007,224.570007,230.0,233.0,1.27,0,7.16,7
219.289993,223.960007,224.570007,230.0,233.0,235.960007,-1.55,1,7.6,3
221.940002,222.130005,223.0,223.210007,225.759995,226.059998,0.73,0,1.86,6
222.130005,223.0,223.210007,225.759995,226.059998,227.720001,-0.93,0,2.52,3
278.820007,285.679993,288.040009,295.540009,297.5,299.890015,-0.39,1,7.56,4
285.399994,288.459991,299.079987,302.609985,302.98999,303.350006,-1.17,0,6.29,3
268.850006,272.730011,283.290009,332.869995,337.23999,338.700012,0.07,0,25.98,5
272.730011,283.290009,332.869995,337.23999,338.700012,338.929993,-1.96,0,24.27,2
293.089996,296.519989,304.440002,306.779999,314.01001,314.019989,4.46,0,7.14,10
296.519989,304.440002,306.779999,314.01001,314.019989,328.01001,-2.51,0,10.62,1
276.559998,279.029999,279.170013,279.26001,281.459991,287.640015,-2.74,1,4.01,1
270.040009,273.279999,282.040009,282.350006,283.679993,285.570007,-2.78,1,5.75,1
242.949997,246.389999,247.75,250.440002,252.539993,267.519989,-0.05,0,10.11,4
271.019989,271.570007,272.109985,274.040009,275.609985,278.390015,-1.57,1,2.72,3
337.220001,339.049988,340.679993,342.25,343.5,349.790009,-2.26,0,3.73,2
259.950012,264.869995,266.679993,272.100006,272.51001,279.589996,0.29,0,7.56,6
264.869995,266.679993,272.100006,272.51001,279.589996,280.410004,-0.62,0,5.87,4
191.529999,201.740005,206.889999,207.0,211.380005,211.929993,0.77,0,10.65,6
201.740005,206.889999,207.0,211.380005,211.929993,213.570007,-5.18,1,5.86,0
203.940002,210.630005,212.580002,215.979996,217.960007,218.800003,-1.62,1,7.29,2
206.25,207.570007,210.850006,212.919998,214.199997,215.059998,-2.7,0,4.27,1
289.450012,299.059998,299.779999,300.01001,302.049988,302.890015,-0.42,1,4.64,4
234.520004,237.210007,237.539993,239.619995,241.860001,249.5,-0.35,0,6.39,4
229.570007,233.869995,239.119995,239.289993,246.110001,249.039993,2.62,1,8.48,9
233.869995,239.119995,239.289993,246.110001,249.039993,255.559998,0.38,0,9.27,6
239.119995,239.289993,246.110001,249.039993,255.559998,256.540009,-3.28,2,7.29,1
219.080002,219.210007,221.110001,222.479996,223.320007,223.710007,0.1,0,2.11,5
219.210007,221.110001,222.479996,223.320007,223.710007,223.940002,-0.98,0,2.16,3
214.410004,220.070007,224.940002,229.800003,234.130005,236.720001,-2.0,0,10.41,2
224.610001,225.649994,228.070007,229.059998,232.75,236.800003,-2.85,0,5.43,1
1035.659668,1045.362427,1053.622192,1067.992188,1072.052612,1097.727539,2.71,0,5.99,9
1045.362427,1053.622192,1067.992188,1072.052612,1097.727539,1127.482666,-1.63,2,7.86,2
1017.468201,1028.14624,1052.497681,1054.925903,1086.661377,1098.026123,1.6,2,7.92,7
1028.14624,1052.497681,1054.925903,1086.661377,1098.026123,1115.560791,0.18,1,8.5,5
1052.497681,1054.925903,1086.661377,1098.026123,1115.560791,1117.551147,8.46,0,6.18,10
1054.925903,1086.661377,1098.026123,1115.560791,1117.551147,1212.150757,-0.15,0,14.9,4
1181.778564,1185.649658,1188.475952,1207.025635,1215.186035,1227.11792,1.63,0,3.84,8
1185.649658,1188.475952,1207.025635,1215.186035,1227.11792,1247.130371,-0.88,1,5.19,3
1193.332397,1194.50647,1230.869629,1241.040039,1259.550049,1268.685547,0.05,4,6.31,5
1194.50647,1230.869629,1241.040039,1259.550049,1268.685547,1269.272705,1.26,3,6.26,7
1230.869629,1241.040039,1259.550049,1268.685547,1269.272705,1285.324585,0.99,2,4.42,7
1241.040039,1259.550049,1268.685547,1269.272705,1285.324585,1298.002808,0.69,1,4.59,6
1259.550049,1268.685547,1269.272705,1285.324585,1298.002808,1306.929565,2.58,0,3.76,9
1268.685547,1269.272705,1285.324585,1298.002808,1306.929565,1340.665161,-0.16,0,5.67,4
969.083618,986.488953,1027.768188,1050.129272,1052.885864,1105.300903,11.24,3,14.06,10
986.488953,1027.768188,1050.129272,1052.885864,1105.300903,1229.575928,1.33,2,24.64,7
1027.768188,1050.129272,1052.885864,1105.300903,1229.575928,1245.886597,2.54,1,21.22,9
1050.129272,1052.885864,1105.300903,1229.575928,1245.886597,1277.522583,0.36,0,21.65,6
1052.885864,1105.300903,1229.575928,1245.886597,1277.522583,1282.179932,-2.06,1,21.78,2
1258.206543,1271.810425,1283.752319,1295.405518,1342.56604,1353.413208,-0.38,0,7.57,4
1180.305786,1198.417603,1233.407349,1242.36377,1261.231812,1268.854736,1.33,3,7.5,7
1198.417603,1233.407349,1242.36377,1261.231812,1268.854736,1285.782349,0.4,2,7.29,6
1233.407349,1242.36377,1261.231812,1268.854736,1285.782349,1290.977051,2.48,1,4.67,8
1242.36377,1261.231812,1268.854736,1285.782349,1290.977051,1323.021118,1.62,0,6.49,8
1261.231812,1268.854736,1285.782349,1290.977051,1323.021118,1344.486694,-0.41,0,6.6,4
1409.689453,1409.868408,1411.719482,1415.958862,1430.000488,1437.016357,0.13,0,1.94,5
1409.868408,1411.719482,1415.958862,1430.000488,1437.016357,1438.827393,-2.21,1,2.05,2
1465.865845,1492.496338,1497.531738,1519.644165,1541.169556,1550.434326,-1.36,1,5.77,3
1458.959595,1470.413818,1480.086792,1496.417114,1513.205566,1522.231689,0.37,3,4.34,6
1470.413818,1480.086792,1496.417114,1513.205566,1522.231689,1527.814453,0.06,2,3.9,5
1480.086792,1496.417114,1513.205566,1522.231689,1527.814453,1528.670288,0.16,1,3.28,5
1496.417114,1513.205566,1522.231689,1527.814453,1528.670288,1531.138306,0.47,0,2.32,6
1513.205566,1522.231689,1527.814453,1528.670288,1531.138306,1538.333252,-0.37,1,1.66,4
1531.566284,1537.527222,1547.458862,1555.758423,1571.173462,1573.780762,1.36,0,2.76,7
1537.527222,1547.458862,1555.758423,1571.173462,1573.780762,1595.156738,-0.04,0,3.75,4
1566.466309,1575.711304,1579.493042,1590.957153,1593.435059,1604.023438,2.15,0,2.4,8
1575.711304,1579.493042,1590.957153,1593.435059,1604.023438,1638.535522,-0.02,0,3.99,4
1623.717773,1624.105835,1715.779663,1724.785889,1725.970093,1726.696533,-0.28,6,6.34,4
1721.8302,1728.049927,1735.045898,1740.947144,1745.743896,1758.561401,0.11,0,2.13,5
1728.049927,1735.045898,1740.947144,1745.743896,1758.561401,1760.432373,-0.06,1,1.87,4
1743.524658,1789.908936,1790.376587,1795.382324,1826.978516,1837.875488,1.25,1,5.41,7
1789.908936,1790.376587,1795.382324,1826.978516,1837.875488,1860.863647,0.57,0,3.96,6
1790.376587,1795.382324,1826.978516,1837.875488,1860.863647,1871.412231,-0.2,1,4.53,4
1834.203369,1856.972412,1863.232056,1909.208252,1912.512085,1919.806763,0.88,0,4.67,7
1856.972412,1863.232056,1909.208252,1912.512085,1919.806763,1936.754272,-0.28,1,4.3,4
1802.915527,1821.952881,1848.473877,1858.604614,1879.552612,1900.361328,0.44,1,5.4,6
1821.952881,1848.473877,1858.604614,1879.552612,1900.361328,1908.710693,0.47,0,4.76,6
1848.473877,1858.604614,1879.552612,1900.361328,1908.710693,1917.597534,-0.53,1,3.74,4
1711.172119,1718.41687,1723.263306,1738.757813,1745.524902,1758.11377,-0.42,0,2.74,4
1798.49707,1814.70813,1842.841309,1856.255981,1863.839111,1883.931274,1.39,2,4.75,7
1814.70813,1842.841309,1856.255981,1863.839111,1883.931274,1910.104004,0.0,1,5.26,5
1842.841309,1856.255981,1863.839111,1883.931274,1910.104004,1910.173584,1.59,0,3.65,7
1856.255981,1863.839111,1883.931274,1910.104004,1910.173584,1940.456177,-1.19,0,4.54,3
1756.451782,1781.330688,1789.152466,1809.603149,1861.192017,1875.870483,0.51,0,6.8,6
1781.330688,1789.152466,1809.603149,1861.192017,1875.870483,1885.44397,-0.74,0,5.84,4
2018.546143,2023.939941,2062.621582,2075.409424,2112.648193,2139.666748,0.95,1,6.0,7
2023.939941,2062.621582,2075.409424,2112.648193,2139.666748,2160.097412,1.63,0,6.73,8
2062.621582,2075.409424,2112.648193,2139.666748,2160.097412,2195.405518,-1.64,1,6.44,2
2023.561768,2038.817505,2067.528076,2070.572998,2075.708008,2075.757813,0.51,2,2.58,6
2038.817505,2067.528076,2070.572998,2075.708008,2075.757813,2086.435791,3.13,1,2.34,9
2067.528076,2070.572998,2075.708008,2075.757813,2086.435791,2151.837646,0.85,0,4.08,7
2070.572998,2075.708008,2075.757813,2086.435791,2151.837646,2170.039063,-0.99,0,4.8,3
2057.277588,2067.547607,2101.572266,2131.347168,2167.451416,2168.834473,-1.36,3,5.42,3
2056.332275,2061.5271,2067.129639,2075.150879,2078.166016,2100.397949,-1.64,3,2.14,2
1991.806274,2009.709106,2017.272339,2038.02124,2050.251709,2059.128662,0.86,0,3.38,7
2009.709106,2017.272339,2038.02124,2050.251709,2059.128662,2076.82251,-0.25,0,3.34,4
1881.602661,1901.854004,1917.448242,1938.306641,1947.263062,1949.273315,-0.19,4,3.6,4
1741.952271,1751.874023,1755.536133,1793.710327,1815.772949,1860.395874,-0.23,2,6.8,4
1800.039673,1809.891602,1823.93335,1828.063232,1851.976807,1893.046875,0.25,0,5.17,5
1809.891602,1823.93335,1828.063232,1851.976807,1893.046875,1897.694458,-1.57,0,4.85,3
1720.516724,1736.459106,1750.709595,1755.008789,1766.33374,1771.976074,-0.63,6,2.99,4
1760.880127,1780.056885,1785.778931,1797.253174,1809.782104,1824.192017,0.72,0,3.6,6
1780.056885,1785.778931,1797.253174,1809.782104,1824.192017,1837.28833,-0.25,0,3.22,4
1766.900879,1772.782227,1800.228638,1833.13855,1852.29541,1870.894775,-0.49,0,5.89,4
1821.355835,1836.233521,1865.630371,1889.225586,1898.749268,1910.352783,0.27,0,4.89,6
1836.233521,1865.630371,1889.225586,1898.749268,1910.352783,1915.427979,-2.55,1,4.31,1
1872.974609,1884.52832,1891.046631,1909.95459,1916.80127,1957.324097,-2.4,0,4.5,2
1889.474487,1907.526489,1910.691162,1932.59436,1947.661133,1956.88623,-1.25,2,3.57,3
1928.802856,1933.918091,1953.403198,1967.604126,1979.118042,2006.624268,0.56,1,4.03,6
1933.918091,1953.403198,1967.604126,1979.118042,2006.624268,2017.809814,0.04,0,4.34,5
1953.403198,1967.604126,1979.118042,2006.624268,2017.809814,2018.705444,-0.74,6,3.34,4
2003.778076,2012.445923,2013.252075,2022.387451,2033.851685,2045.972656,0.05,0,2.11,5
2012.445923,2013.252075,2022.387451,2033.851685,2045.972656,2047.08728,-0.69,1,1.72,4
1829.128174,1836.362793,1842.851196,1864.237183,1868.436768,1888.349854,-0.53,1,3.24,4
1895.405518,1916.552612,1939.043091,1964.041382,1985.357788,1992.174561,-0.52,6,5.11,4
1981.864624,1993.418457,2013.460938,2022.258057,2034.100464,2054.322021,0.4,0,3.66,6
1993.418457,2013.460938,2022.258057,2034.100464,2054.322021,2062.502197,-0.9,0,3.47,3
1335.71936,1348.4375,1353.413208,1356.1698,1396.194946,1432.349121,5.64,0,7.23,10
1348.4375,1353.413208,1356.1698,1396.194946,1432.349121,1513.165771,-2.63,0,12.22,1
1642.247437,1667.016968,1716.416626,1743.305786,1745.982666,1760.014404,2.06,1,7.17,8
1667.016968,1716.416626,1743.305786,1745.982666,1760.014404,1796.357422,0.16,0,7.76,5
1716.416626,1743.305786,1745.982666,1760.014404,1796.357422,1799.31311,-0.84,0,4.83,3
1758.90979,1760.123779,1770.752075,1825.55542,1844.821777,1857.927734,1.42,1,5.63,7
1760.123779,1770.752075,1825.55542,1844.821777,1857.927734,1884.329468,2.73,0,7.06,9
1770.752075,1825.55542,1844.821777,1857.927734,1884.329468,1935.828735,-1.79,2,9.32,2
